1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd
741.0,622.0,3.0,No,0.0,,622.0,,528.0,Unf,1966.0,1363.0,TA,7740.0,60.0,0.0,0.0,7.0,4.0,622.0,0.0,1910.0,1950.0
1165.0,0.0,3.0,Gd,312.0,Rec,276.0,,490.0,RFn,1966.0,1165.0,TA,9020.0,82.0,183.0,129.0,7.0,6.0,1127.0,,1966.0,1966.0
1668.0,0.0,3.0,Av,1059.0,GLQ,567.0,,702.0,,2002.0,1668.0,Gd,11248.0,90.0,215.0,45.0,5.0,9.0,1626.0,,2002.0,2002.0
1158.0,1218.0,4.0,Av,0.0,Unf,1158.0,,853.0,RFn,2005.0,2376.0,Gd,14215.0,101.0,380.0,154.0,5.0,8.0,1158.0,240.0,2005.0,2006.0
889.0,551.0,3.0,No,0.0,Unf,540.0,,352.0,Unf,1940.0,1440.0,TA,5000.0,63.0,0.0,0.0,4.0,5.0,540.0,,1900.0,1950.0
794.0,676.0,,Av,182.0,GLQ,612.0,,388.0,Fin,1997.0,1470.0,TA,13869.0,,0.0,75.0,6.0,6.0,794.0,,1997.0,1997.0
1541.0,0.0,3.0,Mn,1201.0,,340.0,,532.0,,2005.0,1541.0,Gd,12182.0,95.0,226.0,70.0,5.0,7.0,1541.0,,2005.0,2005.0
1440.0,0.0,4.0,No,133.0,ALQ,1307.0,,0.0,None,,1440.0,Fa,12108.0,92.0,270.0,0.0,4.0,4.0,1440.0,,1955.0,1955.0
1146.0,0.0,3.0,Av,786.0,GLQ,82.0,,438.0,,2003.0,1146.0,Gd,9590.0,73.0,442.0,22.0,5.0,7.0,868.0,,2003.0,2003.0
1494.0,0.0,,Av,437.0,LwQ,0.0,,481.0,Fin,1995.0,1494.0,Ex,9549.0,30.0,0.0,30.0,5.0,8.0,1494.0,,1995.0,1996.0
1462.0,,4.0,No,1170.0,GLQ,292.0,,738.0,Fin,2004.0,2224.0,Ex,8834.0,74.0,216.0,0.0,5.0,9.0,1462.0,,2004.0,2005.0
820.0,523.0,3.0,No,0.0,Unf,731.0,,186.0,Unf,1921.0,1343.0,TA,7681.0,54.0,0.0,0.0,6.0,5.0,731.0,,1921.0,1950.0
1210.0,1242.0,4.0,No,281.0,,747.0,,683.0,Fin,1998.0,2452.0,Gd,16226.0,66.0,0.0,50.0,5.0,8.0,1028.0,,1998.0,1999.0
1127.0,850.0,4.0,No,442.0,Rec,374.0,,540.0,RFn,1964.0,1977.0,TA,9500.0,100.0,272.0,52.0,6.0,6.0,816.0,,1964.0,1978.0
1064.0,703.0,2.0,No,495.0,GLQ,354.0,,504.0,RFn,1987.0,1767.0,Gd,5306.0,44.0,0.0,35.0,7.0,7.0,1064.0,,1987.0,1987.0
1324.0,,2.0,No,863.0,GLQ,461.0,,550.0,Fin,2006.0,1324.0,Gd,6240.0,48.0,176.0,38.0,5.0,8.0,1324.0,,2006.0,2006.0
912.0,546.0,3.0,No,0.0,Unf,912.0,,330.0,Unf,1948.0,1458.0,TA,17503.0,78.0,0.0,0.0,5.0,6.0,912.0,,1948.0,1950.0
1314.0,0.0,3.0,No,24.0,GLQ,1290.0,,440.0,RFn,2006.0,1314.0,Gd,9317.0,78.0,0.0,22.0,5.0,6.0,1314.0,,2006.0,2006.0
1575.0,0.0,,No,430.0,GLQ,1145.0,,529.0,RFn,1992.0,1575.0,Gd,8012.0,50.0,0.0,0.0,5.0,6.0,1575.0,0.0,1992.0,1992.0
1620.0,0.0,2.0,Gd,1022.0,GLQ,598.0,,912.0,Fin,2008.0,1620.0,Ex,12898.0,89.0,70.0,0.0,5.0,9.0,1620.0,,2007.0,2008.0
1104.0,684.0,5.0,Av,0.0,Unf,1104.0,,304.0,Unf,1957.0,1788.0,TA,11250.0,,0.0,0.0,5.0,4.0,1104.0,,1957.0,1989.0
913.0,0.0,3.0,Gd,187.0,LwQ,0.0,,240.0,Unf,1990.0,913.0,TA,8400.0,70.0,0.0,0.0,5.0,6.0,814.0,,1966.0,1966.0
2073.0,0.0,,No,790.0,ALQ,589.0,,500.0,Unf,1978.0,2073.0,TA,13175.0,85.0,119.0,0.0,6.0,6.0,1542.0,,1978.0,1988.0
764.0,677.0,2.0,No,0.0,Unf,776.0,,492.0,Unf,1999.0,1441.0,Gd,2645.0,24.0,456.0,0.0,5.0,8.0,776.0,206.0,1999.0,2000.0
815.0,875.0,3.0,No,0.0,Unf,815.0,,225.0,,1916.0,1690.0,TA,8850.0,65.0,0.0,0.0,6.0,7.0,815.0,,1916.0,1950.0
1437.0,0.0,3.0,No,988.0,Rec,200.0,,576.0,Unf,1999.0,1437.0,TA,14175.0,,0.0,0.0,6.0,5.0,1188.0,,1956.0,1987.0
2156.0,0.0,3.0,No,297.0,BLQ,1203.0,0.0,508.0,RFn,1968.0,2156.0,TA,20781.0,,0.0,80.0,7.0,7.0,1568.0,,1968.0,2003.0
864.0,0.0,2.0,No,468.0,Rec,396.0,,0.0,None,,864.0,TA,5604.0,67.0,0.0,0.0,6.0,5.0,864.0,,1925.0,1950.0
536.0,576.0,3.0,No,129.0,Rec,175.0,,336.0,Unf,1976.0,1112.0,TA,2592.0,36.0,0.0,0.0,3.0,5.0,536.0,,1976.0,1976.0
1122.0,1121.0,4.0,No,700.0,ALQ,0.0,224.0,746.0,RFn,1990.0,2243.0,Gd,13474.0,116.0,246.0,44.0,5.0,7.0,700.0,,1990.0,1991.0
810.0,518.0,3.0,No,0.0,Unf,686.0,,210.0,Unf,1940.0,1328.0,TA,9906.0,57.0,0.0,172.0,4.0,4.0,686.0,,1925.0,1950.0
968.0,0.0,4.0,No,0.0,Unf,656.0,0.0,216.0,Unf,1928.0,968.0,TA,10800.0,60.0,0.0,0.0,6.0,4.0,656.0,,1927.0,2007.0
698.0,698.0,3.0,No,0.0,Unf,698.0,,384.0,Unf,2003.0,1396.0,TA,8730.0,60.0,0.0,0.0,7.0,6.0,698.0,,1915.0,2003.0
1856.0,0.0,1.0,Av,1445.0,GLQ,411.0,,834.0,Fin,2010.0,1856.0,Ex,11394.0,88.0,350.0,0.0,2.0,9.0,1856.0,,2010.0,2010.0
1610.0,551.0,3.0,No,1288.0,GLQ,294.0,,789.0,Fin,2007.0,2161.0,Ex,10562.0,86.0,300.0,120.0,5.0,8.0,1582.0,,2007.0,2007.0
1602.0,0.0,3.0,No,1246.0,ALQ,356.0,0.0,529.0,Fin,1977.0,1602.0,Gd,16635.0,,126.0,0.0,7.0,6.0,1602.0,,1977.0,2000.0
630.0,672.0,3.0,No,0.0,Unf,630.0,,280.0,Unf,1991.0,1302.0,TA,1680.0,21.0,142.0,0.0,5.0,5.0,630.0,,1971.0,1971.0
807.0,702.0,3.0,No,457.0,GLQ,326.0,,393.0,Fin,2002.0,1509.0,Gd,7861.0,,0.0,75.0,5.0,6.0,783.0,,2002.0,2003.0
912.0,0.0,2.0,No,737.0,ALQ,175.0,,352.0,,1962.0,912.0,TA,12968.0,,0.0,0.0,6.0,5.0,912.0,,1962.0,1962.0
1004.0,,3.0,No,399.0,ALQ,605.0,,420.0,,1950.0,1664.0,TA,5000.0,50.0,0.0,24.0,7.0,6.0,1004.0,,1947.0,1950.0
1390.0,304.0,4.0,No,423.0,Rec,758.0,,576.0,Unf,1925.0,1694.0,TA,8400.0,60.0,0.0,0.0,5.0,6.0,1181.0,,1925.0,1950.0
747.0,0.0,2.0,No,0.0,Unf,747.0,,220.0,Unf,1945.0,747.0,TA,4608.0,47.0,0.0,0.0,6.0,4.0,747.0,,1945.0,1950.0
1040.0,0.0,2.0,None,0.0,,0.0,,420.0,Unf,1950.0,1040.0,TA,7200.0,60.0,0.0,29.0,5.0,4.0,0.0,,1950.0,1950.0
831.0,829.0,3.0,No,0.0,Unf,831.0,,493.0,RFn,2002.0,1660.0,Gd,8935.0,68.0,95.0,68.0,5.0,7.0,831.0,,2002.0,2002.0
1026.0,665.0,3.0,No,218.0,LwQ,808.0,,308.0,Unf,1924.0,1691.0,Gd,5000.0,50.0,0.0,0.0,6.0,5.0,1026.0,,1924.0,1950.0
864.0,0.0,3.0,No,398.0,ALQ,317.0,,720.0,RFn,1980.0,864.0,Gd,7200.0,60.0,0.0,0.0,8.0,5.0,864.0,,1950.0,2002.0
752.0,0.0,2.0,No,623.0,ALQ,0.0,,264.0,Unf,1984.0,752.0,TA,7175.0,50.0,0.0,0.0,5.0,6.0,744.0,,1984.0,1984.0
963.0,829.0,3.0,No,361.0,GLQ,602.0,,564.0,RFn,2001.0,1792.0,Gd,12435.0,80.0,172.0,96.0,5.0,7.0,963.0,,2001.0,2001.0
764.0,862.0,2.0,No,0.0,Unf,764.0,,474.0,RFn,2003.0,1626.0,Gd,2628.0,36.0,106.0,27.0,5.0,7.0,764.0,0.0,2003.0,2003.0
1484.0,0.0,,Av,428.0,GLQ,1048.0,,472.0,RFn,2006.0,1484.0,Ex,9037.0,64.0,32.0,33.0,5.0,8.0,1476.0,,2006.0,2006.0
1675.0,1818.0,3.0,No,0.0,Unf,1470.0,,870.0,Unf,2003.0,3493.0,Gd,18386.0,87.0,0.0,0.0,9.0,7.0,1470.0,,1880.0,2002.0
1652.0,0.0,2.0,No,1572.0,GLQ,80.0,0.0,840.0,Fin,2006.0,1652.0,Ex,13173.0,108.0,300.0,102.0,5.0,9.0,1652.0,,2006.0,2007.0
1276.0,0.0,,No,0.0,Unf,1276.0,,350.0,Unf,1958.0,1276.0,TA,9571.0,68.0,0.0,0.0,3.0,5.0,1276.0,,1958.0,1958.0
1112.0,,3.0,No,120.0,BLQ,736.0,,271.0,Unf,1950.0,1668.0,TA,9600.0,80.0,0.0,0.0,8.0,6.0,856.0,,1950.0,2005.0
720.0,472.0,4.0,No,0.0,Unf,720.0,,0.0,None,,1192.0,TA,10800.0,60.0,0.0,0.0,4.0,4.0,720.0,,1949.0,1950.0
884.0,0.0,2.0,Av,747.0,ALQ,0.0,,504.0,RFn,1983.0,884.0,Gd,9180.0,,0.0,0.0,7.0,5.0,840.0,240.0,1983.0,1983.0
1180.0,,3.0,Gd,1065.0,GLQ,92.0,,454.0,,1988.0,2062.0,TA,14364.0,,128.0,55.0,5.0,7.0,1157.0,,1988.0,1989.0
827.0,0.0,2.0,None,0.0,None,0.0,,392.0,,1967.0,827.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,0.0,,1955.0,2007.0
1136.0,883.0,3.0,No,0.0,Unf,728.0,,532.0,Unf,1997.0,2019.0,Gd,11414.0,60.0,0.0,135.0,8.0,7.0,728.0,,1910.0,1993.0
616.0,688.0,3.0,Mn,0.0,Unf,264.0,,336.0,Fin,1976.0,1304.0,TA,2665.0,,0.0,24.0,6.0,5.0,264.0,141.0,1976.0,1976.0
684.0,684.0,3.0,No,0.0,Unf,684.0,,216.0,Unf,1930.0,1368.0,TA,3600.0,60.0,0.0,158.0,7.0,6.0,684.0,,1910.0,1993.0
840.0,765.0,3.0,No,0.0,Unf,840.0,,379.0,Unf,1915.0,1605.0,TA,5790.0,60.0,0.0,0.0,6.0,3.0,840.0,0.0,1915.0,1950.0
2020.0,0.0,3.0,No,1436.0,GLQ,570.0,,900.0,Fin,2009.0,2020.0,Ex,12220.0,94.0,305.0,54.0,5.0,10.0,2006.0,,2009.0,2009.0
625.0,625.0,2.0,No,0.0,Unf,625.0,0.0,528.0,RFn,2006.0,1250.0,Gd,4251.0,35.0,0.0,54.0,5.0,7.0,625.0,,2006.0,2007.0
1624.0,0.0,2.0,No,1456.0,GLQ,168.0,,757.0,RFn,1994.0,1624.0,Gd,12461.0,89.0,0.0,114.0,5.0,8.0,1624.0,,1994.0,1995.0
845.0,0.0,2.0,No,565.0,ALQ,280.0,0.0,360.0,Unf,1987.0,845.0,TA,7599.0,69.0,0.0,0.0,6.0,4.0,845.0,,1982.0,2006.0
1389.0,0.0,2.0,Av,1071.0,ALQ,195.0,0.0,418.0,RFn,1975.0,1389.0,TA,10010.0,77.0,0.0,38.0,5.0,5.0,1389.0,,1974.0,1975.0
968.0,0.0,2.0,No,0.0,Unf,968.0,,480.0,Unf,1935.0,968.0,TA,8520.0,60.0,0.0,0.0,6.0,5.0,968.0,,1923.0,2006.0
546.0,546.0,3.0,No,0.0,Unf,546.0,,286.0,Unf,1970.0,1092.0,TA,2001.0,21.0,80.0,0.0,5.0,4.0,546.0,,1970.0,1970.0
848.0,0.0,1.0,Av,685.0,GLQ,163.0,,420.0,Fin,2003.0,848.0,Gd,4435.0,,170.0,0.0,5.0,6.0,848.0,,2003.0,2004.0
1269.0,0.0,3.0,No,374.0,BLQ,363.0,,308.0,Unf,1964.0,1269.0,TA,7931.0,70.0,0.0,0.0,6.0,5.0,1269.0,,1960.0,1960.0
1092.0,0.0,3.0,No,170.0,LwQ,252.0,,288.0,Unf,1962.0,1092.0,TA,11616.0,,116.0,20.0,5.0,5.0,1092.0,,1962.0,1962.0
1468.0,795.0,3.0,No,795.0,ALQ,0.0,,539.0,Fin,1977.0,2263.0,Gd,16659.0,,34.0,250.0,7.0,7.0,795.0,,1977.0,1994.0
952.0,0.0,2.0,No,228.0,ALQ,724.0,,283.0,Unf,1956.0,952.0,TA,8475.0,,0.0,0.0,7.0,4.0,952.0,,1956.0,1956.0
736.0,716.0,2.0,No,0.0,Unf,736.0,,0.0,None,,1452.0,TA,4456.0,33.0,0.0,0.0,5.0,4.0,736.0,,1920.0,2008.0
1039.0,0.0,3.0,Mn,841.0,BLQ,198.0,,504.0,Unf,1965.0,1039.0,TA,11625.0,75.0,0.0,0.0,4.0,5.0,1039.0,,1965.0,1965.0
1204.0,0.0,2.0,No,866.0,GLQ,338.0,,412.0,,1998.0,1204.0,TA,4500.0,32.0,320.0,247.0,5.0,6.0,1204.0,,1998.0,1998.0
1117.0,0.0,3.0,Av,422.0,ALQ,480.0,,672.0,,1976.0,1117.0,TA,7819.0,94.0,0.0,0.0,5.0,6.0,1029.0,,1976.0,1976.0
2196.0,0.0,,Mn,485.0,ALQ,1496.0,,701.0,RFn,1990.0,2196.0,Gd,14684.0,90.0,234.0,70.0,7.0,7.0,2158.0,84.0,1990.0,1991.0
985.0,0.0,3.0,Av,595.0,GLQ,390.0,,328.0,Unf,1977.0,985.0,TA,8385.0,65.0,220.0,0.0,8.0,5.0,985.0,,1977.0,1977.0
1629.0,0.0,3.0,No,1124.0,GLQ,1603.0,,880.0,,2003.0,1629.0,Gd,10655.0,85.0,296.0,0.0,5.0,8.0,3206.0,,2003.0,2004.0
877.0,600.0,3.0,No,0.0,Unf,861.0,,216.0,Unf,1928.0,1477.0,TA,6292.0,52.0,0.0,50.0,7.0,7.0,861.0,0.0,1928.0,1950.0
980.0,0.0,3.0,No,560.0,BLQ,420.0,0.0,484.0,Unf,1986.0,980.0,TA,7064.0,71.0,153.0,0.0,6.0,5.0,980.0,192.0,1977.0,1977.0
1166.0,1129.0,4.0,No,728.0,GLQ,367.0,,590.0,RFn,1992.0,2295.0,Gd,13346.0,,0.0,40.0,5.0,7.0,1095.0,,1992.0,2000.0
900.0,602.0,3.0,No,0.0,Unf,602.0,,180.0,Unf,1923.0,1502.0,Gd,10592.0,55.0,0.0,0.0,7.0,6.0,602.0,,1923.0,1996.0
1575.0,626.0,4.0,Av,0.0,,697.0,,432.0,Unf,1966.0,2201.0,Gd,19690.0,,0.0,236.0,7.0,6.0,697.0,,1966.0,1966.0
1050.0,1028.0,3.0,No,789.0,GLQ,245.0,,836.0,Fin,2008.0,2078.0,Ex,10800.0,85.0,100.0,102.0,5.0,8.0,1034.0,,2007.0,2008.0
800.0,0.0,1.0,No,0.0,Unf,264.0,0.0,0.0,None,,800.0,Fa,6120.0,51.0,0.0,0.0,3.0,2.0,264.0,,1936.0,1950.0
1578.0,0.0,3.0,No,0.0,Unf,1573.0,,840.0,,2008.0,1578.0,Ex,9262.0,78.0,194.0,36.0,5.0,8.0,1573.0,,2008.0,2009.0
1932.0,0.0,2.0,Av,1336.0,GLQ,596.0,,774.0,Fin,2008.0,1932.0,Ex,12444.0,96.0,426.0,66.0,5.0,8.0,1932.0,,2008.0,2008.0
1507.0,0.0,4.0,No,666.0,ALQ,409.0,0.0,404.0,Unf,1960.0,1507.0,TA,7910.0,70.0,0.0,0.0,5.0,5.0,1075.0,,1960.0,1960.0
900.0,0.0,3.0,No,450.0,BLQ,432.0,,280.0,Unf,1970.0,900.0,TA,9819.0,,31.0,0.0,5.0,5.0,882.0,,1967.0,1967.0
1718.0,,3.0,Gd,1172.0,GLQ,528.0,,786.0,Fin,2008.0,1718.0,Ex,12456.0,96.0,230.0,48.0,5.0,10.0,1700.0,216.0,2006.0,2007.0
1089.0,661.0,3.0,No,0.0,Unf,636.0,,240.0,Unf,1937.0,1750.0,Ex,9000.0,50.0,0.0,0.0,6.0,5.0,636.0,,1880.0,1991.0
1383.0,1015.0,3.0,No,719.0,,660.0,,834.0,Fin,1996.0,2398.0,Gd,11787.0,95.0,594.0,60.0,5.0,7.0,1379.0,,1996.0,1997.0
774.0,1194.0,4.0,No,0.0,,774.0,,680.0,Fin,2009.0,1968.0,Ex,12003.0,92.0,84.0,75.0,5.0,8.0,774.0,,2009.0,2010.0
1536.0,0.0,3.0,Av,810.0,GLQ,726.0,,532.0,RFn,2002.0,1536.0,Gd,9135.0,70.0,113.0,74.0,5.0,7.0,1536.0,,2002.0,2003.0
864.0,0.0,2.0,No,203.0,Rec,661.0,,200.0,Unf,1938.0,864.0,TA,8212.0,45.0,0.0,0.0,3.0,3.0,864.0,,1914.0,1950.0
3228.0,0.0,,No,1231.0,GLQ,1969.0,,546.0,,1992.0,3228.0,Gd,12692.0,,0.0,75.0,5.0,8.0,3200.0,,1992.0,1993.0
1518.0,631.0,1.0,No,1351.0,GLQ,83.0,,670.0,RFn,2003.0,2149.0,Gd,12822.0,48.0,0.0,43.0,5.0,7.0,1434.0,,2003.0,2003.0
1320.0,1320.0,4.0,No,0.0,Unf,1240.0,,864.0,Unf,1950.0,2640.0,Gd,11700.0,65.0,0.0,0.0,7.0,7.0,1240.0,,1880.0,2003.0
1682.0,0.0,3.0,No,0.0,Unf,1304.0,,530.0,Unf,1970.0,1682.0,TA,10400.0,80.0,288.0,0.0,6.0,7.0,1304.0,,1970.0,1970.0
1038.0,1060.0,,Mn,0.0,Unf,1030.0,,878.0,RFn,2005.0,2098.0,Ex,10240.0,80.0,178.0,52.0,5.0,8.0,1030.0,,2005.0,2005.0
864.0,0.0,3.0,No,553.0,Rec,0.0,,360.0,Unf,1965.0,864.0,TA,8281.0,60.0,0.0,0.0,5.0,5.0,864.0,,1965.0,1965.0
1168.0,800.0,,Av,562.0,,29.0,,530.0,RFn,1969.0,1968.0,TA,11075.0,,232.0,189.0,4.0,5.0,784.0,,1969.0,1969.0
1097.0,,3.0,No,338.0,GLQ,702.0,,480.0,Unf,1986.0,1097.0,TA,9672.0,81.0,0.0,0.0,5.0,6.0,1040.0,,1984.0,1985.0
684.0,512.0,3.0,Mn,0.0,Unf,684.0,,528.0,Unf,2005.0,1196.0,Gd,12354.0,67.0,0.0,46.0,8.0,6.0,684.0,,1920.0,2000.0
1252.0,668.0,4.0,No,57.0,ALQ,554.0,,451.0,Unf,1958.0,1920.0,Gd,13650.0,,0.0,0.0,5.0,5.0,1052.0,,1958.0,1958.0
1728.0,0.0,6.0,No,231.0,LwQ,1497.0,,576.0,Unf,1987.0,1728.0,TA,13101.0,74.0,108.0,0.0,5.0,5.0,1728.0,,1965.0,1965.0
1128.0,903.0,3.0,No,804.0,GLQ,324.0,,577.0,,2002.0,2031.0,Gd,9473.0,75.0,,211.0,5.0,8.0,1128.0,0.0,2002.0,2002.0
1196.0,0.0,2.0,No,616.0,LwQ,580.0,,297.0,RFn,1956.0,1196.0,TA,9000.0,72.0,74.0,44.0,5.0,6.0,1196.0,,1956.0,1956.0
803.0,0.0,2.0,Av,116.0,BLQ,604.0,244.0,360.0,Unf,1941.0,803.0,TA,5000.0,50.0,0.0,0.0,6.0,5.0,720.0,0.0,1941.0,1950.0
780.0,840.0,4.0,No,493.0,Rec,0.0,,462.0,Fin,1969.0,1620.0,TA,10793.0,80.0,263.0,0.0,5.0,5.0,780.0,,1969.0,1969.0
2097.0,0.0,1.0,Mn,1721.0,,356.0,,1134.0,Fin,2005.0,2097.0,Ex,20896.0,49.0,0.0,267.0,5.0,8.0,2077.0,192.0,2005.0,2006.0
1869.0,0.0,2.0,No,0.0,Unf,1869.0,,617.0,RFn,2007.0,1869.0,Ex,7820.0,68.0,362.0,54.0,5.0,9.0,1869.0,,2007.0,2007.0
956.0,930.0,,No,0.0,Unf,930.0,,431.0,Fin,1998.0,1886.0,Gd,11214.0,,0.0,0.0,5.0,7.0,930.0,,1998.0,1999.0
480.0,0.0,,Av,50.0,BLQ,430.0,,308.0,,1958.0,480.0,TA,9000.0,50.0,0.0,0.0,3.0,2.0,480.0,,1949.0,1950.0
1296.0,0.0,2.0,None,0.0,None,0.0,,516.0,Unf,1967.0,1296.0,TA,10791.0,72.0,0.0,0.0,5.0,4.0,0.0,,1967.0,1967.0
816.0,0.0,2.0,Mn,690.0,ALQ,126.0,,288.0,Unf,1958.0,816.0,TA,8877.0,67.0,0.0,0.0,6.0,4.0,816.0,,1938.0,1958.0
1601.0,,3.0,No,704.0,ALQ,567.0,,478.0,RFn,1978.0,1601.0,TA,11880.0,82.0,206.0,0.0,5.0,7.0,1271.0,,1978.0,1978.0
962.0,830.0,3.0,No,0.0,Unf,936.0,,451.0,Fin,2000.0,1792.0,TA,10261.0,93.0,318.0,0.0,5.0,6.0,936.0,,2000.0,2000.0
1352.0,1168.0,5.0,No,1012.0,GLQ,326.0,,796.0,RFn,1993.0,2520.0,Gd,14541.0,,0.0,55.0,7.0,8.0,1338.0,,1993.0,1993.0
1144.0,0.0,3.0,Av,748.0,,102.0,,796.0,RFn,1959.0,1144.0,TA,8163.0,70.0,128.0,0.0,6.0,5.0,1144.0,,1959.0,1959.0
990.0,1611.0,4.0,No,0.0,Unf,612.0,,621.0,RFn,1998.0,2601.0,TA,9842.0,51.0,0.0,0.0,6.0,5.0,612.0,,1921.0,1998.0
972.0,605.0,3.0,No,0.0,Unf,972.0,,312.0,Unf,1939.0,1577.0,Fa,6435.0,65.0,0.0,0.0,5.0,6.0,972.0,,1939.0,1950.0
970.0,0.0,2.0,No,630.0,GLQ,340.0,,624.0,Unf,1996.0,970.0,TA,8480.0,80.0,0.0,24.0,6.0,5.0,970.0,,1963.0,1963.0
2036.0,0.0,3.0,Gd,1236.0,ALQ,80.0,,513.0,RFn,1965.0,2036.0,TA,215245.0,150.0,0.0,0.0,5.0,7.0,2136.0,,1965.0,1965.0
1026.0,,3.0,No,439.0,GLQ,115.0,,440.0,RFn,1969.0,1026.0,Gd,7930.0,61.0,0.0,48.0,8.0,6.0,1026.0,,1969.0,2005.0
698.0,0.0,2.0,No,0.0,Unf,698.0,,0.0,None,,698.0,TA,9405.0,50.0,0.0,200.0,9.0,5.0,698.0,0.0,1947.0,2008.0
1533.0,0.0,2.0,Gd,655.0,ALQ,878.0,,576.0,Unf,1975.0,1533.0,Gd,70761.0,62.0,0.0,54.0,5.0,7.0,1533.0,,1975.0,1975.0
854.0,0.0,2.0,No,360.0,Rec,360.0,,660.0,,1991.0,1382.0,TA,12358.0,,0.0,0.0,6.0,5.0,720.0,,1941.0,1950.0
1391.0,0.0,2.0,Mn,16.0,,1375.0,,530.0,,2004.0,1391.0,Gd,4282.0,59.0,0.0,158.0,5.0,7.0,1391.0,,2004.0,2004.0
1078.0,0.0,2.0,Mn,49.0,,0.0,112.0,240.0,Unf,1950.0,1078.0,Gd,9717.0,68.0,0.0,0.0,6.0,5.0,1078.0,,1950.0,1996.0
1296.0,0.0,2.0,No,1005.0,GLQ,262.0,,471.0,Fin,2001.0,1296.0,Gd,6853.0,,136.0,25.0,5.0,8.0,1267.0,,2001.0,2002.0
1442.0,0.0,4.0,No,608.0,Rec,834.0,,301.0,RFn,1958.0,1442.0,TA,9750.0,75.0,243.0,0.0,6.0,6.0,1442.0,,1958.0,1958.0
1024.0,940.0,4.0,Av,0.0,Unf,940.0,,0.0,None,,1964.0,TA,8525.0,55.0,0.0,192.0,6.0,5.0,940.0,,1911.0,1950.0
1502.0,0.0,3.0,No,0.0,Unf,1502.0,0.0,644.0,RFn,2009.0,1502.0,Gd,9541.0,79.0,268.0,114.0,5.0,7.0,1502.0,,2009.0,2009.0
1392.0,0.0,3.0,No,1040.0,Rec,352.0,,458.0,RFn,1957.0,1392.0,TA,11900.0,80.0,387.0,0.0,5.0,6.0,1392.0,0.0,1957.0,1957.0
1768.0,0.0,4.0,No,0.0,Unf,1768.0,,0.0,None,,1768.0,TA,10778.0,72.0,0.0,0.0,5.0,4.0,1768.0,,1968.0,1968.0
1582.0,0.0,4.0,Av,812.0,Rec,812.0,0.0,390.0,Unf,1964.0,1582.0,TA,36500.0,,621.0,198.0,5.0,5.0,1624.0,168.0,1964.0,1964.0
958.0,0.0,2.0,Mn,498.0,BLQ,460.0,,301.0,RFn,1960.0,958.0,TA,12772.0,,0.0,0.0,8.0,6.0,958.0,,1960.0,1998.0
894.0,0.0,2.0,Av,777.0,Rec,117.0,,600.0,RFn,1985.0,894.0,TA,7200.0,60.0,0.0,0.0,5.0,5.0,894.0,,1972.0,1972.0
1224.0,0.0,2.0,No,883.0,GLQ,341.0,,402.0,Fin,1999.0,1224.0,TA,4500.0,,425.0,304.0,5.0,6.0,1224.0,,1999.0,1999.0
1742.0,590.0,3.0,Av,1280.0,GLQ,402.0,,846.0,Fin,2008.0,2332.0,Ex,12474.0,96.0,272.0,134.0,5.0,10.0,1682.0,,2007.0,2008.0
1269.0,0.0,2.0,No,24.0,GLQ,1232.0,,430.0,Fin,2004.0,1269.0,Gd,3182.0,43.0,16.0,20.0,5.0,8.0,1256.0,146.0,2004.0,2005.0
1776.0,0.0,3.0,Gd,80.0,GLQ,1652.0,,712.0,Fin,2006.0,1776.0,Gd,15306.0,93.0,100.0,0.0,5.0,8.0,1732.0,,2006.0,2007.0
728.0,728.0,3.0,No,0.0,Unf,728.0,,390.0,Fin,2005.0,1456.0,Gd,8461.0,65.0,0.0,24.0,5.0,6.0,728.0,,2005.0,2006.0
1194.0,0.0,3.0,Mn,655.0,ALQ,0.0,,539.0,Fin,1954.0,1194.0,TA,8910.0,79.0,0.0,0.0,6.0,6.0,655.0,,1959.0,1959.0
1008.0,0.0,2.0,No,643.0,BLQ,365.0,,240.0,Unf,1953.0,1008.0,Gd,8923.0,66.0,0.0,18.0,7.0,5.0,1008.0,,1953.0,2006.0
1555.0,0.0,2.0,Av,16.0,GLQ,1357.0,0.0,430.0,Fin,2005.0,1555.0,Gd,3182.0,43.0,16.0,20.0,5.0,7.0,1373.0,,2005.0,2006.0
892.0,892.0,4.0,Mn,0.0,Unf,747.0,,180.0,Unf,1914.0,1784.0,TA,13132.0,96.0,0.0,40.0,5.0,5.0,747.0,,1914.0,1950.0
1108.0,0.0,3.0,No,0.0,Unf,637.0,,280.0,Unf,1930.0,1108.0,Gd,7449.0,57.0,0.0,0.0,7.0,7.0,637.0,,1930.0,1950.0
754.0,640.0,3.0,No,0.0,,384.0,,400.0,Fin,2007.0,1394.0,Gd,9735.0,73.0,0.0,0.0,5.0,5.0,384.0,,2006.0,2007.0
980.0,734.0,,No,394.0,,586.0,,496.0,Unf,1988.0,1714.0,TA,10421.0,80.0,42.0,66.0,5.0,7.0,980.0,,1988.0,1988.0
